book_id,book_title
16790,Smoke and Mirrors: Short Fiction and Illusions
100464,Dragon Rider
6341204,Okay
100957,A Certain Age
1194366,The True Meaning of Smekday
357636,Civilization and Its Discontents
334227,Vidas secas
97084,Apathy and Other Small Victories
827085,Die Mitte der Welt
601598,The Spider and the Fly
11947156,Prince of Wolves
415459,I Have No Mouth & I Must Scream
7875439,A Perfect Day for Bananafish
1043521,The Shepherd of the Hills
15924,At First Sight
22471294,Black Lies
9503,Saving Fish from Drowning
54613751,House of Hollow
510605,The Mystery of the Screaming Clock
18750,Beauty's Punishment
15131305,Pocket Atlas of Remote Islands: Fifty Islands I Have Not Visited and Never Will
33946361,"Firestarters: How Innovators, Instigators, and Initiators Can Inspire You to Ignite Your Own Life"
6251691,"Your Best Birth: Know All Your Options, Discover the Natural Choices, and Take Back the Birth Experience"
23602561,The Cartel
25,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away
15860,State of Fear
28078,The Birth of Venus
589738,King of Spades
6398634,The Happiness Project
5292853,Hunting Ground
4025275,War's Unwomanly Face
51043806,The Blindspots Between Us: How to Overcome Unconscious Cognitive Bias and Build Better Relationships
82356,The Comedy of Errors
226709,Petals on the Wind
133266,Four Past Midnight
2988688,Felicidade Clandestina
23212667,All the Missing Girls
40024,The Alienist
63362043,The 16 Undeniable Laws of Communication: Apply Them and Make the Most of Your Message
966835,The Last Man
3797167,The Skook
7510368,The Cadaver Factory
16343,The Mysterious Affair at Styles
1611687,"Dazzle, Volume 07"
13337715,A Dance with Dragons 1: Dreams and Dust
765306,Sky Island
63387762,The Light of Eternal Spring
5060378,The Girl Who Played with Fire
55302,Intellectuals: From Marx and Tolstoy to Sartre and Chomsky
891671,Winter in Madrid
5360,A Painted House
44327636,The First Step
28954189,Scythe
14165516,The Marriage Trap
59235511,The Ascension of Mary
6718719,Siege
397862,Once...
62703226,The Only One Left
95617,A Voice in the Wind
509784,The End of Eternity
8419428,A Lot like Love
5367,The Great Book of Amber
3074943,Life and Death in the Third Reich
558659,Days of Air and Darkness
43440,Forty Stories
175004,Eagle Strike
7858,Dead Cities: And Other Tales
61179,Ringworld
72403204,A Day in the Life of Cowboy Mike and Winston
25737,The Collected Stories of Isaac Bashevis Singer
40526,Time and Again
3140,The Bridge on the Drina
27426,The Death of Virgil
7036,The Kalahari Typing School for Men
1548560,Jennings Goes to School
293101,The Amityville Horror
33670466,Paperbacks from Hell: The Twisted History of '70s and '80s Horror Fiction
17465709,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants"
25320,March Upcountry
23940,Junky
21416690,The Invisible Library
248596,Something Wicked This Way Comes
29,The Mother Tongue: English and How It Got That Way
42899,Dark Lover
98956,Omon Ra
21642297,Quicker
759960,Rumble Fish
5931169,Santa Olivia
34502,Soul Music
30091914,Human Acts
63293050,Androne
30226,A Stroke of Midnight
30688013,Assassin's Fate
32831,The Mysterious Island
17349,The Demon-Haunted World: Science as a Candle in the Dark
17225311,Tampa
384311,Cool It: The Skeptical Environmentalist's Guide to Global Warming
5351,The Street Lawyer
20363899,Happy Halloween
46025094,The Lightning Thief
7600922,Ghost Town
36373481,The Death of Mrs. Westaway
37907938,Orope - The White Snake
23931,Nova Express
25346,Out of the Dust
111152,Friend of My Youth
33722,The Undomestic Goddess
52128695,"Ace: What Asexuality Reveals About Desire, Society, and the Meaning of Sex"
70101,The Immoralist
818811,Escape
12383869,Sever
25740412,The Black Witch
23015,Plowing the Dark
395090,Ariel
27494,Leaves of Grass
2865,Girl with a Pearl Earring
889745,The Horrors of Oakendale Abbey
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant
539519,The Werewolf of Paris
30753738,The Choice: Embrace the Possible
1428136,"Major: A Black Athlete, a White Era, and the Fight to Be the World's Fastest Human Being"
35295478,A Butler Christmas
8948,Sons of Destiny
44687,Enchanters' End Game
9975679,Ashes
3618548,American Widow
31423133,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics
12968828,Torn
75024,The Templar Legacy
543086,Tom's Midnight Garden
14924674,Selected Poems of Gabriela Mistral
50453,Hot Water Music
48214,The Song of the Lark
1080783,A Bridge for Passing
351023,The Worst Witch
40992,Shadow & Claw
5883777,The Holy Bible: English Standard Version
1785289,Encyclopedia Mythologica: Fairies and Magical Creatures Pop-Up
29906980,Lincoln in the Bardo
48727813,She Who Became the Sun
469042,The Hills at Home: A Novel
6934997,Vampire Stories
62335396,The Ashes & the Star-Cursed King
13070346,Blood Rites
3373250,One Dog Happy
110391,The Duke and I
53138081,The Four Winds
765227,The Pleasure of the Text
32254,The Mephisto Club
116445,Dies the Fire
161121,My Own Country: A Doctor's Story
108137,Poems
14059024,The Whispering Skull
52677419,Frankie the Ferret
118413,The Bedbug and Selected Poetry
1677996,Late Nights on Air
112750,Darkfever
170210,Dead as a Doornail
213347,The Living
7202831,Ice Cold
56083,In Dubious Battle
3188964,The Doors of Perception
467164,Rilke's Book of Hours: Love Poems to God
28876,His Majesty's Dragon
91487,A Place of Execution
74036,Ceremony in Death
25365,Out
18007564,The Martian
34593324,Samantha's Revenge
831194,Forest of Secrets
53061,Death in Venice
6452760,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan"
853996,The Cipher Garden
13565914,Knight
35519101,Rogue Protocol
57911600,Hell Followed With Us
995778,How to Become King
5347,Bleachers
20640755,The Book of Ivy
45852,The Anatomy of Peace: Resolving the Heart of Conflict
91942,Final Exits: The Illustrated Encyclopedia of How We Die
17262100,The Lowland
2190231,Greetings from Bury Park: A Memoir
26264353,Everything and a Happy Ending
1375,The Iliad / The Odyssey
7445,The Glass Castle
721038,The Whisperers: Private Life in Stalin's Russia
3454252,Too Close to Home
2052364,Letters to a Devastated Christian
765951,In Light of Shadows: More Gothic Tales by Izumi Kyoka
715791,Kiss of Crimson
15015,"Conversations with God: An Uncommon Dialogue, Book 1"
79852,The Passions of the Mind
60931,Kindred
100924,Perelandra
249747,Artemis Fowl
25899336,When Breath Becomes Air
703,The Plot Against America
661318,The Thief's Gamble
44082553,Red Hands
101109,The Toy Collector
47573,Year of the Griffin
498214,Daggerspell
35262703,Coming Storm
504369,Field of Dishonor
310259,Love You Forever
39058,The Gormenghast Novels
208631,Ocean Sea
522776,The Wolf of Wall Street
24222291,Mansai Na Diva
14028,Snow Country
3078560,Man in the Dark
256683,City of Bones
17309,This Present Darkness
12792658,UnSouled
187650,Primal Fear
4971584,Sweet Dreams
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis
3289281,When Will There Be Good News?
1146575,Tower of the King's Daughter
226162,The Omen
30760409,The Arbitrator
1110,The Broker
480479,Under the Tuscan Sun: At Home in Italy
754022,"Marvel Masterworks: The Amazing Spider-Man, Vol. 1"
1724365,Sharp Teeth
896458,A Man on the Moon
754713,His Last Bow
774726,Look at Me
144977,The Tender Bar: A Memoir
33574273,A Wrinkle in Time
22500587,Aegis Rising
23278537,The Little Paris Bookshop
219879,The Piano Teacher
35729,Lover Eternal
414298,Straight Man
6225184,Dinosaurens fjer
2330877,House of Dark Shadows
771507,Loving
64948,Whispers
41839602,Still Me
126192,Mythago Wood
337132,Flashforward
92717,The Darkangel
56920684,The Anomaly
334176,The Sparrow
103124,Restoration
519112,The Melancholy Death of Oyster Boy and Other Stories
37380,The Heart Is a Lonely Hunter
6514074,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History"
213647,The Warrior Heir
32493342,Esper Files
113138,The Winner
40604658,Jurassic Park
632901,What Matters Most is How Well You Walk Through the Fire
4703581,The City & the City
13136,2nd Chance
47613,Mister Monday
18131799,The Dying of the Light
59014545,Odin
357199,Silencing the Past: Power and the Production of History
3249086,The Worm Ouroboros
9165406,Okay for Now
2841732,Bat-Manga! The Secret History of Batman in Japan
59660,The Emperor: Downfall of An Autocrat
80726,The Hidden Diary of Marie Antoinette
32886,Communion: The Female Search for Love
465697,The Balkan Trilogy
40718726,Genghis Khan and the Making of the Modern World
13596809,Reflected in You
14318,"Chronicles, Volume One"
36349731,Adjustment Day
15796904,The Wind in the Willows
1776993,One Fine Day
825889,1066 and All That: A Memorable History of England
285209,The Hob's Bargain
5047880,Hunger
7825557,A Tale Dark & Grimm
209682,The Store
174834,The Cost of Discipleship
750407,The Book of Ebenezer Le Page
73727,Mulata
11479285,Breathe
49046268,Clown in a Cornfield
199113446,Search and Destroy
33896,Thirteen Moons
6017769,The Vast Fields of Ordinary
25764475,How to Kill an Incubus
49491,The Coffee Trader
2580361,No One Heard Her Scream
6515834,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit
113862,Varieties of Disturbance
40914165,The Book Woman of Troublesome Creek
380188,Shake Loose My Skin: New and Selected Poems
4842437,Der Seelenbrecher
5983694,Where the Mountain Meets the Moon
137975,The Season of Passage
30005,Red Harvest
33784373,Hunting Prince Dracula
2567987,Buffy the Vampire Slayer: No Future for You
6916963,Succubus Shadows
12142,Seven Plays
1611657,On the Edge of the Dark Sea of Darkness
53044,Hiroshima mon amour
13436384,Prince of the Elves
24820472,Inside the Bubble
10816672,"Highschool of the Dead, Vol. 4"
6443834,1Q84 Book 1
1933181,The Lady Elizabeth
80566,Run
119322,The Golden Compass
6261477,Homer's Odyssey
121405,Baby
2166515,Eat That Frog! 21 Great Ways to Stop Procrastinating and Get More Done in Less Time
65497,Love Comes Softly
12043770,Third Grave Dead Ahead
4900646,The Man Who Emptied Death Row: Governor George Ryan and the Politics of Crime
462109,Play to the End
11561469,Reason to Breathe
93269,Earth Abides
135611,Shakespeare: The World as Stage
12839,A Separate Reality: Further Conversations with Don Juan
3344411,Every Man Dies Alone
25712564,Moonbreeze
13536860,Fifty Shades Freed
304957,The Collected Books
752625,Four Essays on Liberty
5510384,Tricks
264778,Sacajawea
475339,Madeline
34196663,Vow of Thieves
73385,A Knight in Shining Armor
2195170,"Take Our Cat, Please: A Get Fuzzy Collection"
43700638,Scars and Voices: And Other Stories
402836,Wieland and Memoirs of Carwin the Biloquist
32951022,Secret Slave: Kidnapped and abused for 13 years. This is my story of survival.
49673,The Napoleon of Notting Hill
13346076,Helping the Retarded to Know God
33124137,Pet Sematary
816708,Nada
34066798,A Gentleman in Moscow
12369942,Endless
3042655,Everybody Knows This Is Nowhere
6567284,Night Embrace
529626,Sometimes a Great Notion
29977617,Africa's Child
28763,His Master's Voice
74256,Le Petit Nicolas
498641,The Practice of the Presence of God
2080461,"The Nature and Destiny of Man, Vol 1"
372858,Long Summer Day
631243,The Idea of India
63278248,Dead Fall
35068432,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer
67880,The Outsider
530903,In Search of the Miraculous: Fragments of an Unknown Teaching
50240593,Pelosi
6448470,Firelight
7285498,Angelfire
6545608,The Perfect Storm: A True Story of Men Against the Sea
6122735,The Night Angel Trilogy
62717,On Power and Ideology: The Managua Lectures
226971,A Glass of Blessings
164719,Lord Loss
3244700,Fire in the Blood
1591,Lysistrata
2582172,"Old Masters, New World: America's Raid on Europe's Great Pictures"
294861,Tisha: The Wonderful True Love Story of a Young Teacher in the Alaskan Wilderness
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships
579228,Stink: The Incredible Shrinking Kid
29881,Famous Last Words
343477,The World Atlas of Wine
16248223,The Ghost Bride
23966,Filth
34498,The Truth: Stage Adaptation
11848986,Tarzan of the Apes/The Return of Tarzan
196743,The English Teacher
12042279,Darker After Midnight
16033906,Fever
7728889,The Diviners
6163,"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain"
146274,Manhunt: The 12-Day Chase for Lincoln's Killer
1729146,Raven Rise
565816,A Rage in Harlem
55619129,The Other Emily
50520939,The Atlas Six
99664,The Painted Veil
13891,Winter's Heart
4633,Islands in the Stream
113205,Heart of a Dog
21856367,"The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution"
2930911,Hate That Cat
118942,The Reckoning
61264,Silk
3375878,"The Absolute Sandman, Volume 4"
7204,As The Crow Flies
7194,The Club Dumas
42074177,Tara's Book
1950767,Warsaw Requiem
10037,No Exit and Three Other Plays
153747,"Moby-Dick or, The Whale"
12925063,Inescapable
15756277,Prisoner B-3087
13033,The Alexandria Quartet
1160454,The Ka of Gifford Hillary
219205,Lord Foul's Bane
6261522,The Body Finder
264587,The Beautyful Ones Are Not Yet Born
17563755,Miscellaneous Stuff & Stuff
122996469,Night Owl
233637,The Hidden Staircase
86655,The Keep
33609,Katherine
1496309,The Bishop of Hell and Other Stories
15790883,Promise of Blood
5132915,"Crouching Vampire, Hidden Fang"
40207839,The Eighth Sister
92121,Nine Princes in Amber
3106266,Boys Will Be Boys: The Glory Days and Party Nights of the Dallas Cowboys Dynasty
975631,Headhunter
330947,The Gates of Rome
587638,Gentlemen of the Road
77711,A Fire Upon the Deep
80064,Coming Through Slaughter
6505645,De Cu chi case
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas
12039534,Creatura
10429045,Shatter Me
138299,The Great Game: The Struggle for Empire in Central Asia
3679,On Beauty
43326,Tell Me Your Dreams
18869975,The Parasites
85448,The Great Santini
838130,Wicked!
8855321,Leviathan Wakes
7099116,All Dreamers Go to America
27323,Hiroshima
2343374,The Tyranny of Words
50160515,Heartstopper: Volume One
322067,Soldier of the Mist
51341533,City Spies
22878967,The Shadow of What Was Lost
90577,City of the Dead
4574990,The Three Legions
47957,Heir to the Shadows
12959233,Winter of the World
7170627,The Emperor of All Maladies: A Biography of Cancer
80630,Turning Angel
41014903,Warcross
6597651,The Windup Girl
957252,Debunking 9/11 Debunking: An Answer to Popular Mechanics & Other Defenders of the Official Conspiracy Theory
2021816,Death Note: Another Note - The Los Angeles BB Murder Cases
13508607,The Secret Keeper
574925,Mystery Train: Images of America in Rock 'n' Roll
6457229,The Monstrumologist
414873,Robots and Empire
3205941,Real Education: Four Simple Truths for Bringing America's Schools Back to Reality
5349,The Rainmaker
482975,My Friend Leonard
96081,Sea Glass
39073285,Crooked Kingdom
1283566,This Republic of Suffering: Death and the American Civil War
146548,4.48 Psychosis
54267027,They Came From The North
565149,Illuminations
52382797,Gideon the Ninth
38230346,Hometown Girl After All
110890,The Looming Tower: Al-Qaeda and the Road to 9/11
103638,Stop-Time
3374819,The Devouring
1812604,Valley Of The Giant Skeletons
1032220,Summer Sisters
16366,Endless Night
10816908,The Crown of Embers
46015758,If It Bleeds
123036,Hotel World
1618,The Curious Incident of the Dog in the Night-Time
9570,Another Roadside Attraction
968868,The Book of the New Sun
57901,Lonesome Traveler
262731,The Definitive Book of Body Language
8804855,"The German Revolution and the Debate on Soviet Power: Documents, 1918-1919; Preparing the Founding Congress"
1308361,The Book of Everything
1609451,Change of Heart
23511763,Magnificent Obsession
